KRAFT BREYERS SMOTH&CRMY LOWFAT STR'BERY YOGURT (1% MILKFAT),0.0
KRAFT BREYERS LT NONFAT STR'BERY YOGURT (W/ASPRT&FRUCT SW'T),0.0
"CREAM,HALF & HALF,FAT FREE",0.0
REDDI WIP FAT FREE WHIPPED TOPPING,0.0
"MILK,CHOC,FLUID,COMM,RED FAT,W/ ADDED CA",0.0
"YOGURT,FRUIT,LOFAT,W/LO CAL SWEETENER",0.0
"CHEESE,PARMESAN,DRY GRATED,RED FAT",0.0
"CREAM SUB,FLAV,LIQ",0.0
"CREAM SUB,FLAV,PDR",0.0
"CHEESE,PROVOLONE,RED FAT",0.0
"CHEESE,MEXICAN,BLEND,RED FAT",0.0
"EGG MIX,USDA CMDTY",0.0
"MILK,WHL,3.25% MILKFAT, W/O VIT A & VIT D",0.0
"MILK,DRY,WHL,WO/ ADDED VITAMIN D",0.0
"MILK,CND,EVAP,WO/ ADDED VIT A & VITAMIN D",0.0
"CHEESE PRODUCT,PAST PROCESS,AMERICAN,RED FAT,FORT W/ VIT D",0.0
"YOGURT,FRUIT,LOFAT,9 GRAMS PROT PER 8 OZ,FORT W/ VITAMIN D",0.0
"YOGURT,FRUIT,LOFAT,10 GRAMS PROT PER 8 OZ,FORT W/ VITAMIN D",0.0
"YOGURT,FRUIT VAR,NONFAT,FORT W/ VITAMIN D",0.0
"YOGURT,FRUIT,LOWFAT,W/ LO CAL SWTNR,FORT W/ VITAMIN D",0.0
"YOGURT,VANILLA,LOFAT,11 GRAMS PROT PER 8 OZ,FORT W/ VIT D",0.0
"YOGURT,VAN/LEM FLAV,NONFAT MILK,W/ LO-CAL SWTNR,FORT W/VIT D",0.0
"YOGURT,CHOC,NONFAT MILK,FORT W/ VITAMIN D",0.0
"PROTEIN SUPP,MILK BSD,MUSCLE MILK,PDR",0.0
"PROTEIN SUPP,MILK BSD,MUSCLE MILK LT,PDR",0.0
DULCE DE LECHE,0.0
"EGG SUB,LIQ OR FRZ,FAT FREE",0.0
"IMITATION CHS,AMERICAN OR CHEDDAR,LO CHOL",0.0
"WHIPPED TOPPING,FRZ,LOFAT",0.0
"CREAM SUB,PDR,LT",0.0
"CREAM SUB,LIQ,LT",0.0
"CHEESE,MONTEREY,LOW FAT",0.0
"MILK,BTTRMLK,FLUID,CULTURED,RED FAT",0.0
"CHEESE,PAST PROCESS,CHEDDAR OR AMERICAN,FAT-FREE",0.0
"CHEESE,COTTAGE,LOWFAT,1% MILKFAT,LACTOSE RED",0.0
"CHEESE PRODUCT,PAST PROCESS,CHEDDAR OR AMERICAN,RED FAT",0.0
"MILK,FLUID,NONFAT,CA FORT (FAT FREE OR SKIM)",0.0
"CHEESE,MUENSTER,LOW FAT",0.0
"CHEESE,MOZZARELLA,NON-FAT",0.0
"BEVERAGE,MILKSHAKE MIX,DRY,NOT CHOC",0.0
"BEVERAGE,INST BRKFST PDR,CHOC,NOT RECON",0.0
"BEVERAGE,INST BRKFST PDR,CHOC,SUGAR-FREE,NOT RECON",0.0
"YOGURT,FRUIT VAR,NON-FAT",0.0
"WHIPPED CRM SUB,DIETETIC,MADE FROM PDR MIX",0.0
"CHEESE,COTTAGE,W/VEG",0.0
"CHEESE,CREAM,LOW FAT",0.0
"CHEESE,PAST PROCESS,AMERICAN,LOFAT",0.0
"CHEESE SPRD,CRM CHS BASE",0.0
"CHEESE,AMERICAN CHEDDAR,IMITN",0.0
"EGGS,SCRMBLD,FRZ MIXTURE",0.0
"CHEESE,PARMESAN,LO NA",0.0
"CHEESE,COTTAGE,LOWFAT,1% MILKFAT,NO NA",0.0
"CHEESE,PAST PROCESS,SWISS,LOFAT",0.0
"CHEESE,COTTAGE,LOWFAT,1% MILKFAT,W/VEG",0.0
"CHEESE,PAST PROCESS,CHEDDAR OR AMERICAN,LO NA",0.0
"CHEESE,SWISS,LOW SODIUM",0.0
"ENSURE PLUS,LIQ NUTR",0.0
"MILK,IMITATION,NON-SOY",0.0
"CHEESE,SWISS,LOW FAT",0.0
"CHEESE,MOZZARELLA,LO NA",0.0
"CHEESE FOOD,IMITATION",0.0
"FAT,BEEF TALLOW",0.0
LARD,0.0
"SALAD DRSNG,KRAFT MAYO LT MAYO",0.0
"SALAD DRSNG,KRAFT MIRACLE WHIP LT DRSNG",0.0
"SALAD DRSNG,KRAFT MAYO FAT FREE MAYO DRSNG",0.0
"SALAD DRSNG,KRAFT MIRACLE WHIP FREE NONFAT DRSNG",0.0
"SALAD DRSNG,RUSSIAN DRSNG",0.0
"SALAD DRSNG,SESAME SD DRSNG,REG",0.0
"SALAD DRSNG,1000 ISLAND,COMM,REG",0.0
"SALAD DRSNG,MAYO TYPE,REG,W/SALT",0.0
"SALAD DRSNG,FRENCH DRSNG,RED FAT",0.0
"SALAD DRSNG,ITALIAN DRSNG,RED FAT",0.0
"SALAD DRSNG,RUSSIAN DRSNG,LO CAL",0.0
"SALAD DRSNG,1000 ISLAND DRSNG,RED FAT",0.0
"SALAD DRSNG,MAYO,SOYBN OIL,W/SALT",0.0
"SALAD DRSNG,MAYO,SOYBN&SAFFLOWER OIL,W/SALT",0.0
"SALAD DRSNG,MAYO,IMITN,SOYBN",0.0
"SALAD DRSNG,MAYO,IMITN,MILK CRM",0.0
"SALAD DRSNG,MAYO,IMITN,SOYBN WO/CHOL",0.0
